n,m,beta_min,beta_max,bqm_is_normalized,space_type,annealing_type,seed,energy,feasible,minla_cost,time_s
25,151,10.0,10.0,False,power (1/2),fixed_Hd,123,1618.0,False,,0.014
25,151,10.0,10.0,False,power (1/2),fixed_Hd,456,1639.0,False,,0.013
25,151,10.0,10.0,False,power (1/2),fixed_Hd,789,1607.0,False,,0.015
25,151,10.0,10.0,False,power (1/2),fixed_Hd,999,1531.0,False,,0.013
25,151,1e-06,1e-06,False,power (2),fixed_Hd,42,24452.0,False,,0.146
25,151,1e-06,1e-06,False,power (2),fixed_Hd,123,26576.0,False,,0.142
25,151,1e-06,1e-06,False,power (2),fixed_Hd,456,23285.0,False,,0.148
25,151,1e-06,1e-06,False,power (2),fixed_Hd,789,22394.0,False,,0.15
25,151,1e-06,1e-06,False,power (2),fixed_Hd,999,24317.0,False,,0.15
25,151,1e-06,1e-05,False,power (2),fixed_Hd,42,24452.0,False,,0.151
25,151,1e-06,1e-05,False,power (2),fixed_Hd,123,26576.0,False,,0.156
25,151,1e-06,1e-05,False,power (2),fixed_Hd,456,23285.0,False,,0.148
25,151,1e-06,1e-05,False,power (2),fixed_Hd,789,22394.0,False,,0.145
25,151,1e-06,1e-05,False,power (2),fixed_Hd,999,24317.0,False,,0.15
25,151,1e-06,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,0.154
25,151,1e-06,0.0001,False,power (2),fixed_Hd,123,26576.0,False,,0.147
25,151,1e-06,0.0001,False,power (2),fixed_Hd,456,23314.0,False,,0.156
25,151,1e-06,0.0001,False,power (2),fixed_Hd,789,22394.0,False,,0.157
25,151,1e-06,0.0001,False,power (2),fixed_Hd,999,24317.0,False,,0.149
25,151,1e-06,0.001,False,power (2),fixed_Hd,42,22640.0,False,,0.156
25,151,1e-06,0.001,False,power (2),fixed_Hd,123,26071.0,False,,0.153
25,151,1e-06,0.001,False,power (2),fixed_Hd,456,23742.0,False,,0.154
25,151,1e-06,0.001,False,power (2),fixed_Hd,789,23275.0,False,,0.157
25,151,1e-06,0.001,False,power (2),fixed_Hd,999,23873.0,False,,0.158
25,151,1e-06,0.01,False,power (2),fixed_Hd,42,22493.0,False,,0.158
25,151,1e-06,0.01,False,power (2),fixed_Hd,123,21412.0,False,,0.155
25,151,1e-06,0.01,False,power (2),fixed_Hd,456,25375.0,False,,0.161
25,151,1e-06,0.01,False,power (2),fixed_Hd,789,24053.0,False,,0.152
25,151,1e-06,0.01,False,power (2),fixed_Hd,999,22331.0,False,,0.157
25,151,1e-06,0.1,False,power (2),fixed_Hd,42,5281.0,False,,0.152
25,151,1e-06,0.1,False,power (2),fixed_Hd,123,5512.0,False,,0.156
25,151,1e-06,0.1,False,power (2),fixed_Hd,456,5592.0,False,,0.152
25,151,1e-06,0.1,False,power (2),fixed_Hd,789,5522.0,False,,0.156
25,151,1e-06,0.1,False,power (2),fixed_Hd,999,5270.0,False,,0.162
25,151,1e-06,1.0,False,power (2),fixed_Hd,42,1015.0,False,,0.078
25,151,1e-06,1.0,False,power (2),fixed_Hd,123,1007.0,False,,0.079
25,151,1e-06,1.0,False,power (2),fixed_Hd,456,1023.0,False,,0.083
25,151,1e-06,1.0,False,power (2),fixed_Hd,789,1021.0,False,,0.077
25,151,1e-06,1.0,False,power (2),fixed_Hd,999,1006.0,False,,0.077
25,151,1e-06,10.0,False,power (2),fixed_Hd,42,1144.0,False,,0.015
25,151,1e-06,10.0,False,power (2),fixed_Hd,123,1198.0,False,,0.013
25,151,1e-06,10.0,False,power (2),fixed_Hd,456,1147.0,False,,0.016
25,151,1e-06,10.0,False,power (2),fixed_Hd,789,1201.0,False,,0.014
25,151,1e-06,10.0,False,power (2),fixed_Hd,999,1194.0,False,,0.015
25,151,1e-05,1e-05,False,power (2),fixed_Hd,42,24452.0,False,,0.163
25,151,1e-05,1e-05,False,power (2),fixed_Hd,123,26576.0,False,,0.162
25,151,1e-05,1e-05,False,power (2),fixed_Hd,456,23285.0,False,,0.153
25,151,1e-05,1e-05,False,power (2),fixed_Hd,789,22394.0,False,,0.157
25,151,1e-05,1e-05,False,power (2),fixed_Hd,999,24317.0,False,,0.151
25,151,1e-05,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,0.161
25,151,1e-05,0.0001,False,power (2),fixed_Hd,123,26576.0,False,,0.147
25,151,1e-05,0.0001,False,power (2),fixed_Hd,456,23314.0,False,,0.156
25,151,1e-05,0.0001,False,power (2),fixed_Hd,789,22394.0,False,,0.157
25,151,1e-05,0.0001,False,power (2),fixed_Hd,999,24317.0,False,,0.154
25,151,1e-05,0.001,False,power (2),fixed_Hd,42,25421.0,False,,0.151
25,151,1e-05,0.001,False,power (2),fixed_Hd,123,28149.0,False,,0.151
25,151,1e-05,0.001,False,power (2),fixed_Hd,456,23742.0,False,,0.153
25,151,1e-05,0.001,False,power (2),fixed_Hd,789,22564.0,False,,0.158
25,151,1e-05,0.001,False,power (2),fixed_Hd,999,22240.0,False,,0.153
25,151,1e-05,0.01,False,power (2),fixed_Hd,42,24360.0,False,,0.154
25,151,1e-05,0.01,False,power (2),fixed_Hd,123,25711.0,False,,0.149
25,151,1e-05,0.01,False,power (2),fixed_Hd,456,21019.0,False,,0.154
25,151,1e-05,0.01,False,power (2),fixed_Hd,789,23552.0,False,,0.152
25,151,1e-05,0.01,False,power (2),fixed_Hd,999,24480.0,False,,0.157
25,151,1e-05,0.1,False,power (2),fixed_Hd,42,5664.0,False,,0.151
25,151,1e-05,0.1,False,power (2),fixed_Hd,123,5384.0,False,,0.156
25,151,1e-05,0.1,False,power (2),fixed_Hd,456,5583.0,False,,0.146
25,151,1e-05,0.1,False,power (2),fixed_Hd,789,5585.0,False,,0.156
25,151,1e-05,0.1,False,power (2),fixed_Hd,999,5762.0,False,,0.154
25,151,1e-05,1.0,False,power (2),fixed_Hd,42,996.0,False,,0.079
25,151,1e-05,1.0,False,power (2),fixed_Hd,123,1006.0,False,,0.077
25,151,1e-05,1.0,False,power (2),fixed_Hd,456,1008.0,False,,0.077
25,151,1e-05,1.0,False,power (2),fixed_Hd,789,1027.0,False,,0.076
25,151,1e-05,1.0,False,power (2),fixed_Hd,999,989.0,False,,0.08
25,151,1e-05,10.0,False,power (2),fixed_Hd,42,1217.0,False,,0.016
25,151,1e-05,10.0,False,power (2),fixed_Hd,123,1200.0,False,,0.015
25,151,1e-05,10.0,False,power (2),fixed_Hd,456,1151.0,False,,0.017
25,151,1e-05,10.0,False,power (2),fixed_Hd,789,1136.0,False,,0.013
25,151,1e-05,10.0,False,power (2),fixed_Hd,999,1149.0,False,,0.02
25,151,0.0001,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,0.155
25,151,0.0001,0.0001,False,power (2),fixed_Hd,123,26576.0,False,,0.154
25,151,0.0001,0.0001,False,power (2),fixed_Hd,456,23285.0,False,,0.153
25,151,0.0001,0.0001,False,power (2),fixed_Hd,789,22394.0,False,,0.151
25,151,0.0001,0.0001,False,power (2),fixed_Hd,999,24317.0,False,,0.154
25,151,0.0001,0.001,False,power (2),fixed_Hd,42,26055.0,False,,0.16
25,151,0.0001,0.001,False,power (2),fixed_Hd,123,26361.0,False,,0.152
25,151,0.0001,0.001,False,power (2),fixed_Hd,456,22450.0,False,,0.157
25,151,0.0001,0.001,False,power (2),fixed_Hd,789,21454.0,False,,0.158
25,151,0.0001,0.001,False,power (2),fixed_Hd,999,22145.0,False,,0.157
25,151,0.0001,0.01,False,power (2),fixed_Hd,42,22197.0,False,,0.156
25,151,0.0001,0.01,False,power (2),fixed_Hd,123,20284.0,False,,0.157
25,151,0.0001,0.01,False,power (2),fixed_Hd,456,22536.0,False,,0.148
25,151,0.0001,0.01,False,power (2),fixed_Hd,789,25901.0,False,,0.156
25,151,0.0001,0.01,False,power (2),fixed_Hd,999,22929.0,False,,0.155
25,151,0.0001,0.1,False,power (2),fixed_Hd,42,5412.0,False,,0.151
25,151,0.0001,0.1,False,power (2),fixed_Hd,123,6043.0,False,,0.151
25,151,0.0001,0.1,False,power (2),fixed_Hd,456,4870.0,False,,0.149
25,151,0.0001,0.1,False,power (2),fixed_Hd,789,5411.0,False,,0.15
25,151,0.0001,0.1,False,power (2),fixed_Hd,999,5651.0,False,,0.154
25,151,0.0001,1.0,False,power (2),fixed_Hd,42,992.0,False,,0.078
25,151,0.0001,1.0,False,power (2),fixed_Hd,123,1001.0,False,,0.081
25,151,0.0001,1.0,False,power (2),fixed_Hd,456,1022.0,False,,0.078
25,151,0.0001,1.0,False,power (2),fixed_Hd,789,1003.0,False,,0.077
25,151,0.0001,1.0,False,power (2),fixed_Hd,999,999.0,False,,0.077
25,151,0.0001,10.0,False,power (2),fixed_Hd,42,1201.0,False,,0.015
25,151,0.0001,10.0,False,power (2),fixed_Hd,123,1166.0,False,,0.015
25,151,0.0001,10.0,False,power (2),fixed_Hd,456,1173.0,False,,0.018
25,151,0.0001,10.0,False,power (2),fixed_Hd,789,1166.0,False,,0.015
25,151,0.0001,10.0,False,power (2),fixed_Hd,999,1162.0,False,,0.018
25,151,0.001,0.001,False,power (2),fixed_Hd,42,23848.0,False,,0.146
25,151,0.001,0.001,False,power (2),fixed_Hd,123,26390.0,False,,0.162
25,151,0.001,0.001,False,power (2),fixed_Hd,456,25121.0,False,,0.15
25,151,0.001,0.001,False,power (2),fixed_Hd,789,25201.0,False,,0.155
25,151,0.001,0.001,False,power (2),fixed_Hd,999,23564.0,False,,0.152
25,151,0.001,0.01,False,power (2),fixed_Hd,42,23277.0,False,,0.154
25,151,0.001,0.01,False,power (2),fixed_Hd,123,27297.0,False,,0.147
25,151,0.001,0.01,False,power (2),fixed_Hd,456,23595.0,False,,0.159
25,151,0.001,0.01,False,power (2),fixed_Hd,789,24888.0,False,,0.156
25,151,0.001,0.01,False,power (2),fixed_Hd,999,23956.0,False,,0.152
25,151,0.001,0.1,False,power (2),fixed_Hd,42,5645.0,False,,0.155
25,151,0.001,0.1,False,power (2),fixed_Hd,123,5469.0,False,,0.151
25,151,0.001,0.1,False,power (2),fixed_Hd,456,5669.0,False,,0.15
25,151,0.001,0.1,False,power (2),fixed_Hd,789,5437.0,False,,0.149
25,151,0.001,0.1,False,power (2),fixed_Hd,999,6003.0,False,,0.153
25,151,0.001,1.0,False,power (2),fixed_Hd,42,1010.0,False,,0.078
25,151,0.001,1.0,False,power (2),fixed_Hd,123,999.0,True,999.0,0.083
25,151,0.001,1.0,False,power (2),fixed_Hd,456,1007.0,False,,0.075
25,151,0.001,1.0,False,power (2),fixed_Hd,789,1020.0,False,,0.077
25,151,0.001,1.0,False,power (2),fixed_Hd,999,1030.0,False,,0.076
25,151,0.001,10.0,False,power (2),fixed_Hd,42,1199.0,False,,0.015
25,151,0.001,10.0,False,power (2),fixed_Hd,123,1167.0,False,,0.015
25,151,0.001,10.0,False,power (2),fixed_Hd,456,1171.0,False,,0.016
25,151,0.001,10.0,False,power (2),fixed_Hd,789,1206.0,False,,0.013
25,151,0.001,10.0,False,power (2),fixed_Hd,999,1137.0,False,,0.015
25,151,0.01,0.01,False,power (2),fixed_Hd,42,26151.0,False,,0.151
25,151,0.01,0.01,False,power (2),fixed_Hd,123,22674.0,False,,0.16
25,151,0.01,0.01,False,power (2),fixed_Hd,456,26777.0,False,,0.15
25,151,0.01,0.01,False,power (2),fixed_Hd,789,20995.0,False,,0.15
25,151,0.01,0.01,False,power (2),fixed_Hd,999,25474.0,False,,0.158
25,151,0.01,0.1,False,power (2),fixed_Hd,42,5581.0,False,,0.151
25,151,0.01,0.1,False,power (2),fixed_Hd,123,5162.0,False,,0.148
25,151,0.01,0.1,False,power (2),fixed_Hd,456,5033.0,False,,0.152
25,151,0.01,0.1,False,power (2),fixed_Hd,789,6057.0,False,,0.152
25,151,0.01,0.1,False,power (2),fixed_Hd,999,5599.0,False,,0.153
25,151,0.01,1.0,False,power (2),fixed_Hd,42,986.0,False,,0.079
25,151,0.01,1.0,False,power (2),fixed_Hd,123,992.0,False,,0.078
25,151,0.01,1.0,False,power (2),fixed_Hd,456,1015.0,False,,0.076
25,151,0.01,1.0,False,power (2),fixed_Hd,789,1003.0,False,,0.073
25,151,0.01,1.0,False,power (2),fixed_Hd,999,997.0,False,,0.077
25,151,0.01,10.0,False,power (2),fixed_Hd,42,1167.0,False,,0.014
25,151,0.01,10.0,False,power (2),fixed_Hd,123,1147.0,False,,0.017
25,151,0.01,10.0,False,power (2),fixed_Hd,456,1113.0,False,,0.011
25,151,0.01,10.0,False,power (2),fixed_Hd,789,1166.0,False,,0.014
25,151,0.01,10.0,False,power (2),fixed_Hd,999,1196.0,False,,0.014
25,151,0.1,0.1,False,power (2),fixed_Hd,42,5018.0,False,,0.138
25,151,0.1,0.1,False,power (2),fixed_Hd,123,5484.0,False,,0.135
25,151,0.1,0.1,False,power (2),fixed_Hd,456,5358.0,False,,0.136
25,151,0.1,0.1,False,power (2),fixed_Hd,789,5618.0,False,,0.132
25,151,0.1,0.1,False,power (2),fixed_Hd,999,5705.0,False,,0.133
25,151,0.1,1.0,False,power (2),fixed_Hd,42,1028.0,False,,0.066
25,151,0.1,1.0,False,power (2),fixed_Hd,123,1003.0,False,,0.07
25,151,0.1,1.0,False,power (2),fixed_Hd,456,1014.0,False,,0.071
25,151,0.1,1.0,False,power (2),fixed_Hd,789,1011.0,False,,0.07
25,151,0.1,1.0,False,power (2),fixed_Hd,999,1007.0,False,,0.066
25,151,0.1,10.0,False,power (2),fixed_Hd,42,1236.0,False,,0.015
25,151,0.1,10.0,False,power (2),fixed_Hd,123,1163.0,False,,0.013
25,151,0.1,10.0,False,power (2),fixed_Hd,456,1176.0,False,,0.01
25,151,0.1,10.0,False,power (2),fixed_Hd,789,1180.0,False,,0.014
25,151,0.1,10.0,False,power (2),fixed_Hd,999,1148.0,False,,0.015
25,151,1.0,1.0,False,power (2),fixed_Hd,42,1461.0,False,,0.048
25,151,1.0,1.0,False,power (2),fixed_Hd,123,1396.0,False,,0.051
25,151,1.0,1.0,False,power (2),fixed_Hd,456,1483.0,False,,0.047
25,151,1.0,1.0,False,power (2),fixed_Hd,789,1451.0,False,,0.048
25,151,1.0,1.0,False,power (2),fixed_Hd,999,1467.0,False,,0.049
25,151,1.0,10.0,False,power (2),fixed_Hd,42,1648.0,False,,0.009
25,151,1.0,10.0,False,power (2),fixed_Hd,123,1578.0,False,,0.005
25,151,1.0,10.0,False,power (2),fixed_Hd,456,1583.0,False,,0.008
25,151,1.0,10.0,False,power (2),fixed_Hd,789,1549.0,False,,0.007
25,151,1.0,10.0,False,power (2),fixed_Hd,999,1607.0,False,,0.01
25,151,10.0,10.0,False,power (2),fixed_Hd,42,1738.0,False,,0.007
25,151,10.0,10.0,False,power (2),fixed_Hd,123,1690.0,False,,0.008
25,151,10.0,10.0,False,power (2),fixed_Hd,456,1710.0,False,,0.008
25,151,10.0,10.0,False,power (2),fixed_Hd,789,1702.0,False,,0.006
25,151,10.0,10.0,False,power (2),fixed_Hd,999,1642.0,False,,0.007
25,151,1e-06,1e-06,False,geometric,fixed_Hd,42,23848.0,False,,0.146
25,151,1e-06,1e-06,False,geometric,fixed_Hd,123,26390.0,False,,0.156
25,151,1e-06,1e-06,False,geometric,fixed_Hd,456,25121.0,False,,0.153
25,151,1e-06,1e-06,False,geometric,fixed_Hd,789,25201.0,False,,0.153
25,151,1e-06,1e-06,False,geometric,fixed_Hd,999,23564.0,False,,0.151
25,151,1e-06,1e-05,False,geometric,fixed_Hd,42,23411.0,False,,0.156
25,151,1e-06,1e-05,False,geometric,fixed_Hd,123,24069.0,False,,0.148
25,151,1e-06,1e-05,False,geometric,fixed_Hd,456,26225.0,False,,0.157
25,151,1e-06,1e-05,False,geometric,fixed_Hd,789,25129.0,False,,0.155
25,151,1e-06,1e-05,False,geometric,fixed_Hd,999,23859.0,False,,0.154
25,151,1e-06,0.0001,False,geometric,fixed_Hd,42,21942.0,False,,0.155
25,151,1e-06,0.0001,False,geometric,fixed_Hd,123,23484.0,False,,0.154
25,151,1e-06,0.0001,False,geometric,fixed_Hd,456,25060.0,False,,0.157
25,151,1e-06,0.0001,False,geometric,fixed_Hd,789,23883.0,False,,0.157
25,151,1e-06,0.0001,False,geometric,fixed_Hd,999,23660.0,False,,0.156
25,151,1e-06,0.001,False,geometric,fixed_Hd,42,17983.0,False,,0.153
25,151,1e-06,0.001,False,geometric,fixed_Hd,123,17351.0,False,,0.167
25,151,1e-06,0.001,False,geometric,fixed_Hd,456,20311.0,False,,0.159
25,151,1e-06,0.001,False,geometric,fixed_Hd,789,18712.0,False,,0.153
25,151,1e-06,0.001,False,geometric,fixed_Hd,999,18953.0,False,,0.168
25,151,1e-06,0.01,False,geometric,fixed_Hd,42,5539.0,False,,0.156
25,151,1e-06,0.01,False,geometric,fixed_Hd,123,5526.0,False,,0.157
25,151,1e-06,0.01,False,geometric,fixed_Hd,456,5606.0,False,,0.155
25,151,1e-06,0.01,False,geometric,fixed_Hd,789,5355.0,False,,0.15
25,151,1e-06,0.01,False,geometric,fixed_Hd,999,5382.0,False,,0.154
25,151,1e-06,0.1,False,geometric,fixed_Hd,42,2214.0,False,,0.147
25,151,1e-06,0.1,False,geometric,fixed_Hd,123,2097.0,False,,0.148
25,151,1e-06,0.1,False,geometric,fixed_Hd,456,2054.0,False,,0.148
25,151,1e-06,0.1,False,geometric,fixed_Hd,789,2023.0,False,,0.148
25,151,1e-06,0.1,False,geometric,fixed_Hd,999,2074.0,False,,0.148
25,151,1e-06,1.0,False,geometric,fixed_Hd,42,1071.0,False,,0.132
25,151,1e-06,1.0,False,geometric,fixed_Hd,123,1097.0,False,,0.135
25,151,1e-06,1.0,False,geometric,fixed_Hd,456,1079.0,False,,0.129
25,151,1e-06,1.0,False,geometric,fixed_Hd,789,1088.0,False,,0.129
25,151,1e-06,1.0,False,geometric,fixed_Hd,999,1066.0,False,,0.131
25,151,1e-06,10.0,False,geometric,fixed_Hd,42,1114.0,False,,0.12
25,151,1e-06,10.0,False,geometric,fixed_Hd,123,1069.0,False,,0.119
25,151,1e-06,10.0,False,geometric,fixed_Hd,456,1059.0,False,,0.118
25,151,1e-06,10.0,False,geometric,fixed_Hd,789,1122.0,False,,0.116
25,151,1e-06,10.0,False,geometric,fixed_Hd,999,1133.0,False,,0.115
25,151,1e-05,1e-05,False,geometric,fixed_Hd,42,24190.0,False,,0.154
25,151,1e-05,1e-05,False,geometric,fixed_Hd,123,22205.0,False,,0.153
25,151,1e-05,1e-05,False,geometric,fixed_Hd,456,24901.0,False,,0.154
25,151,1e-05,1e-05,False,geometric,fixed_Hd,789,24341.0,False,,0.156
25,151,1e-05,1e-05,False,geometric,fixed_Hd,999,22366.0,False,,0.154
25,151,1e-05,0.0001,False,geometric,fixed_Hd,42,22480.0,False,,0.151
25,151,1e-05,0.0001,False,geometric,fixed_Hd,123,23583.0,False,,0.156
25,151,1e-05,0.0001,False,geometric,fixed_Hd,456,23872.0,False,,0.158
25,151,1e-05,0.0001,False,geometric,fixed_Hd,789,23305.0,False,,0.152
25,151,1e-05,0.0001,False,geometric,fixed_Hd,999,23930.0,False,,0.157
25,151,1e-05,0.001,False,geometric,fixed_Hd,42,18649.0,False,,0.159
25,151,1e-05,0.001,False,geometric,fixed_Hd,123,17076.0,False,,0.154
25,151,1e-05,0.001,False,geometric,fixed_Hd,456,17879.0,False,,0.157
25,151,1e-05,0.001,False,geometric,fixed_Hd,789,17103.0,False,,0.156
25,151,1e-05,0.001,False,geometric,fixed_Hd,999,18753.0,False,,0.156
25,151,1e-05,0.01,False,geometric,fixed_Hd,42,5186.0,False,,0.159
25,151,1e-05,0.01,False,geometric,fixed_Hd,123,5921.0,False,,0.157
25,151,1e-05,0.01,False,geometric,fixed_Hd,456,5313.0,False,,0.163
25,151,1e-05,0.01,False,geometric,fixed_Hd,789,5450.0,False,,0.158
25,151,1e-05,0.01,False,geometric,fixed_Hd,999,5354.0,False,,0.157
25,151,1e-05,0.1,False,geometric,fixed_Hd,42,2197.0,False,,0.145
25,151,1e-05,0.1,False,geometric,fixed_Hd,123,1958.0,False,,0.149
25,151,1e-05,0.1,False,geometric,fixed_Hd,456,2116.0,False,,0.15
25,151,1e-05,0.1,False,geometric,fixed_Hd,789,1965.0,False,,0.147
25,151,1e-05,0.1,False,geometric,fixed_Hd,999,2168.0,False,,0.148
25,151,1e-05,1.0,False,geometric,fixed_Hd,42,1084.0,False,,0.124
25,151,1e-05,1.0,False,geometric,fixed_Hd,123,1081.0,False,,0.125
25,151,1e-05,1.0,False,geometric,fixed_Hd,456,1062.0,False,,0.13
25,151,1e-05,1.0,False,geometric,fixed_Hd,789,1081.0,False,,0.127
25,151,1e-05,1.0,False,geometric,fixed_Hd,999,1083.0,False,,0.126
25,151,1e-05,10.0,False,geometric,fixed_Hd,42,1008.0,False,,0.108
25,151,1e-05,10.0,False,geometric,fixed_Hd,123,1069.0,False,,0.109
25,151,1e-05,10.0,False,geometric,fixed_Hd,456,1075.0,False,,0.103
25,151,1e-05,10.0,False,geometric,fixed_Hd,789,1116.0,False,,0.108
25,151,1e-05,10.0,False,geometric,fixed_Hd,999,1092.0,False,,0.11
25,151,0.0001,0.0001,False,geometric,fixed_Hd,42,26151.0,False,,0.155
25,151,0.0001,0.0001,False,geometric,fixed_Hd,123,22674.0,False,,0.161
25,151,0.0001,0.0001,False,geometric,fixed_Hd,456,26777.0,False,,0.152
25,151,0.0001,0.0001,False,geometric,fixed_Hd,789,20995.0,False,,0.153
25,151,0.0001,0.0001,False,geometric,fixed_Hd,999,25474.0,False,,0.155
25,151,0.0001,0.001,False,geometric,fixed_Hd,42,20404.0,False,,0.162
25,151,0.0001,0.001,False,geometric,fixed_Hd,123,17600.0,False,,0.153
25,151,0.0001,0.001,False,geometric,fixed_Hd,456,15665.0,False,,0.159
25,151,0.0001,0.001,False,geometric,fixed_Hd,789,19693.0,False,,0.155
25,151,0.0001,0.001,False,geometric,fixed_Hd,999,18589.0,False,,0.154
25,151,0.0001,0.01,False,geometric,fixed_Hd,42,5628.0,False,,0.156
25,151,0.0001,0.01,False,geometric,fixed_Hd,123,5989.0,False,,0.153
25,151,0.0001,0.01,False,geometric,fixed_Hd,456,5999.0,False,,0.148
25,151,0.0001,0.01,False,geometric,fixed_Hd,789,5805.0,False,,0.156
25,151,0.0001,0.01,False,geometric,fixed_Hd,999,4882.0,False,,0.155
25,151,0.0001,0.1,False,geometric,fixed_Hd,42,2029.0,False,,0.144
25,151,0.0001,0.1,False,geometric,fixed_Hd,123,2104.0,False,,0.143
25,151,0.0001,0.1,False,geometric,fixed_Hd,456,2093.0,False,,0.141
25,151,0.0001,0.1,False,geometric,fixed_Hd,789,2123.0,False,,0.141
25,151,0.0001,0.1,False,geometric,fixed_Hd,999,2054.0,False,,0.14
25,151,0.0001,1.0,False,geometric,fixed_Hd,42,1041.0,False,,0.121
25,151,0.0001,1.0,False,geometric,fixed_Hd,123,1049.0,False,,0.125
25,151,0.0001,1.0,False,geometric,fixed_Hd,456,1078.0,False,,0.126
25,151,0.0001,1.0,False,geometric,fixed_Hd,789,1049.0,False,,0.122
25,151,0.0001,1.0,False,geometric,fixed_Hd,999,1050.0,False,,0.125
25,151,0.0001,10.0,False,geometric,fixed_Hd,42,1066.0,False,,0.1
25,151,0.0001,10.0,False,geometric,fixed_Hd,123,1043.0,False,,0.099
25,151,0.0001,10.0,False,geometric,fixed_Hd,456,1049.0,False,,0.099
25,151,0.0001,10.0,False,geometric,fixed_Hd,789,1041.0,False,,0.1
25,151,0.0001,10.0,False,geometric,fixed_Hd,999,1014.0,False,,0.098
25,151,0.001,0.001,False,geometric,fixed_Hd,42,18913.0,False,,0.161
25,151,0.001,0.001,False,geometric,fixed_Hd,123,16842.0,False,,0.163
25,151,0.001,0.001,False,geometric,fixed_Hd,456,17628.0,False,,0.159
25,151,0.001,0.001,False,geometric,fixed_Hd,789,18680.0,False,,0.161
25,151,0.001,0.001,False,geometric,fixed_Hd,999,15806.0,False,,0.161
25,151,0.001,0.01,False,geometric,fixed_Hd,42,5596.0,False,,0.146
25,151,0.001,0.01,False,geometric,fixed_Hd,123,5754.0,False,,0.153
25,151,0.001,0.01,False,geometric,fixed_Hd,456,5597.0,False,,0.147
25,151,0.001,0.01,False,geometric,fixed_Hd,789,5542.0,False,,0.153
25,151,0.001,0.01,False,geometric,fixed_Hd,999,5566.0,False,,0.152
25,151,0.001,0.1,False,geometric,fixed_Hd,42,2141.0,False,,0.138
25,151,0.001,0.1,False,geometric,fixed_Hd,123,2183.0,False,,0.131
25,151,0.001,0.1,False,geometric,fixed_Hd,456,1910.0,False,,0.134
25,151,0.001,0.1,False,geometric,fixed_Hd,789,2094.0,False,,0.142
25,151,0.001,0.1,False,geometric,fixed_Hd,999,2141.0,False,,0.136
25,151,0.001,1.0,False,geometric,fixed_Hd,42,1047.0,False,,0.111
25,151,0.001,1.0,False,geometric,fixed_Hd,123,1071.0,False,,0.11
25,151,0.001,1.0,False,geometric,fixed_Hd,456,1050.0,False,,0.108
25,151,0.001,1.0,False,geometric,fixed_Hd,789,1015.0,False,,0.113
25,151,0.001,1.0,False,geometric,fixed_Hd,999,1013.0,False,,0.107
25,151,0.001,10.0,False,geometric,fixed_Hd,42,1051.0,False,,0.086
25,151,0.001,10.0,False,geometric,fixed_Hd,123,1026.0,False,,0.083
25,151,0.001,10.0,False,geometric,fixed_Hd,456,1033.0,False,,0.094
25,151,0.001,10.0,False,geometric,fixed_Hd,789,1004.0,False,,0.087
25,151,0.001,10.0,False,geometric,fixed_Hd,999,1053.0,False,,0.086
25,151,0.01,0.01,False,geometric,fixed_Hd,42,5018.0,False,,0.134
25,151,0.01,0.01,False,geometric,fixed_Hd,123,5484.0,False,,0.135
25,151,0.01,0.01,False,geometric,fixed_Hd,456,5358.0,False,,0.135
25,151,0.01,0.01,False,geometric,fixed_Hd,789,5618.0,False,,0.137
25,151,0.01,0.01,False,geometric,fixed_Hd,999,5705.0,False,,0.132
25,151,0.01,0.1,False,geometric,fixed_Hd,42,2049.0,False,,0.12
25,151,0.01,0.1,False,geometric,fixed_Hd,123,2072.0,False,,0.12
25,151,0.01,0.1,False,geometric,fixed_Hd,456,2092.0,False,,0.116
25,151,0.01,0.1,False,geometric,fixed_Hd,789,2037.0,False,,0.12
25,151,0.01,0.1,False,geometric,fixed_Hd,999,2066.0,False,,0.116
25,151,0.01,1.0,False,geometric,fixed_Hd,42,1007.0,False,,0.09
25,151,0.01,1.0,False,geometric,fixed_Hd,123,1008.0,False,,0.086
25,151,0.01,1.0,False,geometric,fixed_Hd,456,1011.0,False,,0.088
25,151,0.01,1.0,False,geometric,fixed_Hd,789,1011.0,False,,0.088
25,151,0.01,1.0,False,geometric,fixed_Hd,999,1047.0,False,,0.091
25,151,0.01,10.0,False,geometric,fixed_Hd,42,1052.0,False,,0.066
25,151,0.01,10.0,False,geometric,fixed_Hd,123,993.0,False,,0.064
25,151,0.01,10.0,False,geometric,fixed_Hd,456,1056.0,False,,0.064
25,151,0.01,10.0,False,geometric,fixed_Hd,789,1026.0,False,,0.065
25,151,0.01,10.0,False,geometric,fixed_Hd,999,1044.0,False,,0.067
25,151,0.1,0.1,False,geometric,fixed_Hd,42,2071.0,False,,0.084
25,151,0.1,0.1,False,geometric,fixed_Hd,123,2093.0,False,,0.089
25,151,0.1,0.1,False,geometric,fixed_Hd,456,2137.0,False,,0.083
25,151,0.1,0.1,False,geometric,fixed_Hd,789,2144.0,False,,0.083
25,151,0.1,0.1,False,geometric,fixed_Hd,999,2114.0,False,,0.083
25,151,0.1,1.0,False,geometric,fixed_Hd,42,980.0,False,,0.06
25,151,0.1,1.0,False,geometric,fixed_Hd,123,986.0,False,,0.057
